name,passmark,rank,value,price
Intel Core i5-460M @ 2.53GHz,2325,1477,31.03,74.95
Intel Core i5-4670 @ 3.40GHz,7454,504,46.88,159.0
Intel Core i5-4670K @ 3.40GHz,7634,491,31.81,239.99
Intel Core i5-4670K CPT @ 3.40GHz,7411,512,NA,
Intel Core i5-4670R @ 3.00GHz,7419,511,26.88,276.0
Intel Core i5-4670S @ 3.10GHz,7322,519,34.38,213.0
Intel Core i5-4670T @ 2.30GHz,6142,630,23.71,259.02
Intel Core i5-4690 @ 3.50GHz,7669,489,38.35,199.99
Intel Core i5-4690K @ 3.50GHz,7796,473,35.60,218.98
Intel Core i5-4690S @ 3.20GHz,7441,505,27.41,271.51
Intel Core i5-4690T @ 2.50GHz,6478,598,NA,
Intel Core i5-470UM @ 1.33GHz,1081,2094,NA,
Intel Core i5-480M @ 2.67GHz,2403,1453,29.82,80.6
Intel Core i5-520 @ 2.40GHz,2244,1520,NA,
Intel Core i5-5200U @ 2.20GHz,3485,1102,NA,
Intel Core i5-520M @ 2.40GHz,2371,1467,33.88,69.99
Intel Core i5-520UM @ 1.07GHz,1356,1933,NA,
Intel Core i5-5250U @ 1.60GHz,3584,1077,8.11,441.89
Intel Core i5-5257U @ 2.70GHz,4403,903,NA,
Intel Core i5-5287U @ 2.90GHz,4688,844,NA,
Intel Core i5-5300U @ 2.30GHz,3809,1021,7.39,515.73
Intel Core i5-5350U @ 1.80GHz,3485,1103,NA,
Intel Core i5-540M @ 2.53GHz,2452,1435,12.91,189.95
Intel Core i5-540UM @ 1.20GHz,1374,1922,NA,
Intel Core i5-5575R @ 2.80GHz,7434,507,NA,
Intel Core i5-560M @ 2.67GHz,2583,1387,18.46,139.95
Intel Core i5-560UM @ 1.33GHz,1664,1786,NA,
Intel Core i5-5675C @ 3.10GHz,8191,435,20.48,399.99
Intel Core i5-5675R @ 3.10GHz,8054,451,NA,
Intel Core i5-580M @ 2.67GHz,2606,1377,23.71,109.95
Intel Core i5-6198DU @ 2.30GHz,4145,951,NA,
Intel Core i5-6200U @ 2.30GHz,4017,973,NA,
Intel Core i5-6260U @ 1.80GHz,4359,911,8.40,518.99
Intel Core i5-6267U @ 2.90GHz,4958,801,NA,
Intel Core i5-6287U @ 3.10GHz,4751,835,15.63,304.0
Intel Core i5-6300HQ @ 2.30GHz,6083,639,NA,
Intel Core i5-6300U @ 2.40GHz,4371,908,NA,
Intel Core i5-6360U @ 2.00GHz,4880,813,NA,
Intel Core i5-6400 @ 2.70GHz,6761,570,35.78,189.0
Intel Core i5-6400T @ 2.20GHz,5610,690,21.58,259.95
Intel Core i5-6402P @ 2.80GHz,7100,540,37.37,189.99
Intel Core i5-6440EQ @ 2.70GHz,5778,669,NA,
Intel Core i5-6440HQ @ 2.60GHz,6785,568,NA,
Intel Core i5-650 @ 3.20GHz,3101,1213,36.25,85.55
Intel Core i5-6500 @ 3.20GHz,7244,527,30.91,234.38
Intel Core i5-6500T @ 2.50GHz,6285,618,NA,
Intel Core i5-6500TE @ 2.30GHz,6539,591,31.14,209.99
Intel Core i5-655K @ 3.20GHz,3399,1123,56.67,59.99
Intel Core i5-660 @ 3.33GHz,3250,1164,66.35,49.0
Intel Core i5-6600 @ 3.30GHz,7771,475,31.21,249.0
Intel Core i5-6600K @ 3.50GHz,8061,448,32.90,244.99
Intel Core i5-6600T @ 2.70GHz,7326,518,30.53,239.99
Intel Core i5-661 @ 3.33GHz,3182,1185,12.63,252.01
Intel Core i5-670 @ 3.47GHz,3309,1149,13.13,252.01
Intel Core i5-680 @ 3.60GHz,3509,1094,12.90,272.01
Intel Core i5-7200U @ 2.50GHz,4612,859,NA,
Intel Core i5-7260U @ 2.20GHz,5687,680,NA,
Intel Core i5-7267U @ 3.10GHz,5098,764,NA,
Intel Core i5-7287U @ 3.30GHz,5656,687,NA,
Intel Core i5-7300HQ @ 2.50GHz,6803,565,NA,
Intel Core i5-7300U @ 2.60GHz,5185,753,11.51,450.64
Intel Core i5-7360U @ 2.30GHz,5957,649,NA,
Intel Core i5-7400 @ 3.00GHz,7336,516,35.45,206.93
Intel Core i5-7400T @ 2.40GHz,6437,602,34.06,189.0
Intel Core i5-7440HQ @ 2.80GHz,7693,484,NA,
Intel Core i5-7442EQ @ 2.10GHz,6262,619,25.05,250.0
Intel Core i5-750 @ 2.67GHz,3693,1054,17.65,209.29
Intel Core i5-7500 @ 3.40GHz,8025,452,34.88,230.08
Intel Core i5-7500T @ 2.70GHz,6997,549,20.65,338.82
Intel Core i5-760 @ 2.80GHz,3888,1000,43.22,89.99
Intel Core i5-7600 @ 3.50GHz,8756,399,38.24,229.0
Intel Core i5-7600K @ 3.80GHz,9128,361,32.17,283.75
Intel Core i5-7600T @ 2.80GHz,8097,445,31.00,261.25
Intel Core i5-7640X @ 4.00GHz,9520,323,35.15,270.87
Intel Core i5-7Y54 @ 1.20GHz,3623,1066,NA,
Intel Core i5-7Y57 @ 1.20GHz,3737,1040,NA,
Intel Core i5-8200Y @ 1.30GHz,4206,941,14.46,291.0
Intel Core i5-8250U @ 1.60GHz,7678,487,NA,
Intel Core i5-8259U @ 2.30GHz,10981,233,16.35,671.63
Intel Core i5-8265U @ 1.60GHz,8147,439,27.43,297.0
Intel Core i5-8300H @ 2.30GHz,9446,337,37.78,250.0
Intel Core i5-8305G @ 2.80GHz,8927,383,NA,
Intel Core i5-8350U @ 1.70GHz,8244,428,27.76,297.0
Intel Core i5-8400 @ 2.80GHz,11618,214,62.81,184.99
Intel Core i5-8400H @ 2.50GHz,9767,308,39.07,250.0
Intel Core i5-8400T @ 1.70GHz,9688,316,51.26,189.0
Intel Core i5-8500 @ 3.00GHz,11885,210,54.27,219.0
Intel Core i5-8500B @ 3.00GHz,12639,191,65.83,192.0
Intel Core i5-8500T @ 2.10GHz,10043,282,46.00,218.34
Intel Core i5-8600 @ 3.10GHz,12658,190,50.84,248.99
Intel Core i5-8600K @ 3.60GHz,12767,185,44.82,284.89
Intel Core i5-8600T @ 2.30GHz,10913,235,29.18,373.99
Intel Core i5-9600K @ 3.70GHz,13424,172,51.64,259.99
Intel Core i7-2600 @ 3.40GHz,8191,436,54.97,149.0
Intel Core i7-2600K @ 3.40GHz,8432,419,44.39,189.99
Intel Core i7-2600S @ 2.80GHz,7078,542,35.40,199.99
Intel Core i7-2610UE @ 1.50GHz,2481,1427,NA,
Intel Core i7-2617M @ 1.50GHz,2818,1307,NA,
Intel Core i7-2620M @ 2.70GHz,3838,1010,21.35,179.76
Intel Core i7-2630QM @ 2.00GHz,5528,701,24.04,229.95
Intel Core i7-2630UM @ 1.60GHz,2584,1386,NA,
Intel Core i7-2635QM @ 2.00GHz,5456,712,NA,
Intel Core i7-2637M @ 1.70GHz,2898,1287,NA,
Intel Core i7-2640M @ 2.80GHz,3928,997,15.11,259.95
Intel Core i7-2655LE @ 2.20GHz,3161,1196,NA,
Intel Core i7-2670QM @ 2.20GHz,5884,658,42.52,138.4
Intel Core i7-2675QM @ 2.20GHz,5533,700,NA,
Intel Core i7-2677M @ 1.80GHz,2817,1308,NA,
Intel Core i7-2700K @ 3.50GHz,8699,400,44.61,195.0
Intel Core i7-2710QE @ 2.10GHz,5768,671,NA,
Intel Core i7-2715QE @ 2.10GHz,5365,727,NA,
Intel Core i7-2720QM @ 2.20GHz,6118,635,32.21,189.95
Intel Core i7-2760QM @ 2.40GHz,6573,590,41.13,159.81
Intel Core i7-2820QM @ 2.30GHz,6639,585,18.65,355.95
Intel Core i7-2840QM @ 2.40GHz,6766,569,NA,
Intel Core i7-2860QM @ 2.50GHz,6991,550,11.65,599.99
Intel Core i7-2920XM @ 2.50GHz,7039,546,13.80,509.95
Intel Core i7-2960XM @ 2.70GHz,7216,530,17.60,409.95
Intel Core i7-3517U @ 1.90GHz,3588,1075,NA,
Intel Core i7-3517UE @ 1.70GHz,3323,1144,NA,
Intel Core i7-3520M @ 2.90GHz,4544,873,19.34,235.0
Intel Core i7-3537U @ 2.00GHz,3842,1009,NA,
Intel Core i7-3540M @ 3.00GHz,4660,848,10.84,429.95
Intel Core i7-3555LE @ 2.50GHz,3966,989,NA,
Intel Core i7-3610QE @ 2.30GHz,6451,601,NA,
Intel Core i7-3610QM @ 2.30GHz,7461,503,18.65,399.99
Intel Core i7-3612QE @ 2.10GHz,6712,578,NA,
Intel Core i7-3612QM @ 2.10GHz,6821,564,NA,
Intel Core i7-3615QE @ 2.30GHz,7340,515,NA,
Intel Core i7-3615QM @ 2.30GHz,7385,514,NA,
Intel Core i7-3630QM @ 2.40GHz,7584,495,31.73,239.0
Intel Core i7-3632QM @ 2.20GHz,6938,555,29.15,238.05
Intel Core i7-3635QM @ 2.40GHz,6673,581,NA,
Intel Core i7-3667U @ 2.00GHz,3994,978,NA,
Intel Core i7-3687U @ 2.10GHz,4187,945,NA,
Intel Core i7-3689Y @ 1.50GHz,3220,1176,NA,
Intel Core i7-3720QM @ 2.60GHz,8127,444,22.64,359.0
Intel Core i7-3740QM @ 2.70GHz,8331,424,34.72,239.95
Intel Core i7-3770 @ 3.40GHz,9285,349,46.66,198.99
Intel Core i7-3770K @ 3.50GHz,9512,324,36.59,259.99
Intel Core i7-3770S @ 3.10GHz,8891,386,41.57,213.9
Intel Core i7-3770T @ 2.50GHz,8204,434,24.86,329.99
Intel Core i7-3820 @ 3.60GHz,8996,377,21.94,409.99
Intel Core i7-3820QM @ 2.70GHz,8425,420,17.30,486.99
Intel Core i7-3840QM @ 2.80GHz,8795,394,26.26,335.0
Intel Core i7-3920XM @ 2.90GHz,9152,357,8.35,1096.0
Intel Core i7-3930K @ 3.20GHz,11981,207,30.03,398.98
Intel Core i7-3940XM @ 3.00GHz,9295,348,15.24,609.95
Intel Core i7-3960X @ 3.30GHz,12606,192,7.64,1650.0
Intel Core i7-3970X @ 3.50GHz,12672,188,15.64,809.99
Intel Core i7-4500U @ 1.80GHz,3790,1025,NA,
Intel Core i7-4510U @ 2.00GHz,3927,998,NA,
Intel Core i7-4550U @ 1.50GHz,3713,1047,NA,
Intel Core i7-4558U @ 2.80GHz,4391,905,NA,
Intel Core i7-4560U @ 1.60GHz,4329,918,NA,
Intel Core i7-4578U @ 3.00GHz,4780,830,NA,
Intel Core i7-4600M @ 2.90GHz,4883,812,NA,
Intel Core i7-4600U @ 2.10GHz,4104,961,NA,
Intel Core i7-4610M @ 3.00GHz,4954,802,NA,
Intel Core i7-4610Y @ 1.70GHz,3746,1038,NA,
Intel Core i7-4650U @ 1.70GHz,3967,988,NA,
Intel Core i7-4700EQ @ 2.40GHz,7180,533,NA,
Intel Core i7-4700HQ @ 2.40GHz,7725,483,20.17,383.0
Intel Core i7-4700MQ @ 2.40GHz,7691,485,40.70,189.0
Intel Core i7-4702HQ @ 2.20GHz,7430,509,NA,
Intel Core i7-4702MQ @ 2.20GHz,7127,537,19.63,363.0
Intel Core i7-4710HQ @ 2.50GHz,7730,481,NA,
Intel Core i7-4710MQ @ 2.50GHz,7996,457,29.45,271.57
Intel Core i7-4712HQ @ 2.30GHz,7509,499,NA,
Intel Core i7-4712MQ @ 2.30GHz,7205,531,NA,
Intel Core i7-4720HQ @ 2.60GHz,7999,456,NA,
Intel Core i7-4722HQ @ 2.40GHz,8063,447,NA,
Intel Core i7-4750HQ @ 2.00GHz,8219,432,NA,
Intel Core i7-4760HQ @ 2.10GHz,8595,411,NA,
Intel Core i7-4765T @ 2.00GHz,7309,524,18.27,399.99
Intel Core i7-4770 @ 3.40GHz,9784,305,49.17,199.0
Intel Core i7-4770HQ @ 2.20GHz,8948,381,NA,
Intel Core i7-4770K @ 3.50GHz,10087,277,38.06,265.0
Intel Core i7-4770R @ 3.20GHz,9822,300,NA,
Intel Core i7-4770S @ 3.10GHz,9340,344,37.36,249.99
Intel Core i7-4770T @ 2.50GHz,8587,412,21.47,399.99
Intel Core i7-4770TE @ 2.30GHz,6732,576,NA,
Intel Core i7-4771 @ 3.50GHz,9872,296,32.91,299.99
Intel Core i7-4785T @ 2.20GHz,7612,493,NA,
Intel Core i7-4790 @ 3.60GHz,9987,289,28.34,352.4
Intel Core i7-4790K @ 4.00GHz,11175,221,36.40,306.99
Intel Core i7-4790S @ 3.20GHz,9572,321,18.86,507.71
Intel Core i7-4790T @ 2.70GHz,9082,364,25.30,359.0
Intel Core i7-4800MQ @ 2.70GHz,8468,415,16.61,509.95
Intel Core i7-4810MQ @ 2.80GHz,8650,408,20.36,424.95
Intel Core i7-4820K @ 3.70GHz,9715,314,26.15,371.47
Intel Core i7-4850HQ @ 2.30GHz,9030,369,20.81,434.0
Intel Core i7-4860EQ @ 1.80GHz,7875,463,NA,
Intel Core i7-4860HQ @ 2.40GHz,9270,353,NA,
Intel Core i7-4870HQ @ 2.50GHz,9361,343,NA,
Intel Core i7-4900MQ @ 2.80GHz,8991,378,15.33,586.67
Intel Core i7-4910MQ @ 2.90GHz,9402,341,20.44,459.95
Intel Core i7-4930K @ 3.40GHz,13008,178,32.68,397.99
Intel Core i7-4930MX @ 3.00GHz,9493,327,8.66,1096.0
Intel Core i7-4940MX @ 3.10GHz,9908,292,13.96,709.95
Intel Core i7-4960HQ @ 2.60GHz,9807,302,15.74,623.0
Intel Core i7-4960X @ 3.60GHz,13800,159,16.24,849.99
Intel Core i7-4980HQ @ 2.80GHz,10236,265,NA,
Intel Core i7-5500U @ 2.40GHz,3979,981,NA,
Intel Core i7-5550U @ 2.00GHz,3686,1056,NA,
Intel Core i7-5557U @ 3.10GHz,4951,803,7.02,705.0
Intel Core i7-5600U @ 2.60GHz,4317,923,NA,
Intel Core i7-5650U @ 2.20GHz,4224,936,NA,
Intel Core i7-5675C @ 3.10GHz,8164,437,NA,
Intel Core i7-5700EQ @ 2.60GHz,8239,429,NA,
Intel Core i7-5700HQ @ 2.70GHz,8368,423,NA,
Intel Core i7-5775C @ 3.30GHz,10985,232,16.01,686.32
Intel Core i7-5775R @ 3.30GHz,10857,237,NA,
Intel Core i7-5820K @ 3.30GHz,12986,179,43.29,299.99
Intel Core i7-5850EQ @ 2.70GHz,9817,301,22.57,435.0
Intel Core i7-5850HQ @ 2.70GHz,9459,332,21.80,434.0
Intel Core i7-5930K @ 3.50GHz,13630,164,21.41,636.53
Intel Core i7-5950HQ @ 2.90GHz,10932,234,NA,
Intel Core i7-5960X @ 3.00GHz,15949,109,14.52,1098.1
Intel Core i7-610 @ 2.53GHz,1969,1630,NA,
Intel Core i7-610E @ 2.53GHz,2544,1400,NA,
Intel Core i7-620LM @ 2.00GHz,1955,1636,NA,
Intel Core i7-620M @ 2.67GHz,2723,1344,17.03,159.95
Intel Core i7-620UM @ 1.07GHz,1323,1949,NA,
Intel Core i7-640LM @ 2.13GHz,2251,1516,NA,
Intel Core i7-640M @ 2.80GHz,2831,1302,14.16,199.95
Intel Core i7-640UM @ 1.20GHz,1658,1789,NA,
Intel Core i7-6498DU @ 2.50GHz,4538,879,NA,
Intel Core i7-6500U @ 2.50GHz,4428,898,NA,
Intel Core i7-6560U @ 2.20GHz,4804,826,NA,
Intel Core i7-6567U @ 3.30GHz,5656,688,NA,
Intel Core i7-6600U @ 2.60GHz,4805,825,NA,
Intel Core i7-660UM @ 1.33GHz,1745,1735,NA,
Intel Core i7-6650U @ 2.20GHz,4960,800,NA,
Intel Core i7-6700 @ 3.40GHz,10005,288,29.87,335.0
Intel Core i7-6700HQ @ 2.60GHz,8132,442,21.51,378.0
Intel Core i7-6700K @ 4.00GHz,11107,224,35.26,315.0
Intel Core i7-6700T @ 2.80GHz,9029,370,25.44,355.0
Intel Core i7-6700TE @ 2.40GHz,8696,402,NA,
Intel Core i7-6770HQ @ 2.60GHz,9722,313,9.70,1001.88
Intel Core i7-6800K @ 3.40GHz,13587,168,32.35,419.99
Intel Core i7-680UM @ 1.47GHz,1710,1756,NA,
Intel Core i7-6820EQ @ 2.80GHz,8758,398,NA,
Intel Core i7-6820HK @ 2.70GHz,9121,362,NA,
Intel Core i7-6820HQ @ 2.70GHz,8773,396,NA,
Intel Core i7-6822EQ @ 2.00GHz,6427,605,NA,
Intel Core i7-6850K @ 3.60GHz,14366,144,19.87,722.85
Intel Core i7-6900K @ 3.20GHz,17688,75,18.56,952.83
Intel Core i7-6920HQ @ 2.90GHz,9610,319,16.92,568.0
Intel Core i7-6950X @ 3.00GHz,19955,47,14.64,1362.65
Intel Core i7-720QM @ 1.60GHz,3011,1242,13.09,229.95
Intel Core i7-740QM @ 1.73GHz,3197,1182,29.08,109.95
Intel Core i7-7500U @ 2.70GHz,5166,755,NA,
Intel Core i7-7560U @ 2.40GHz,5877,659,NA,
Intel Core i7-7567U @ 3.50GHz,6497,596,NA,
Intel Core i7-7600U @ 2.80GHz,5076,770,NA,
Intel Core i7-7660U @ 2.50GHz,6031,644,NA,
Intel Core i7-7700 @ 3.60GHz,10735,242,32.05,335.0
Intel Core i7-7700HQ @ 2.80GHz,8823,393,NA,
Intel Core i7-7700K @ 4.20GHz,12037,205,31.76,379.0
Intel Core i7-7700T @ 2.90GHz,9281,350,11.04,841.0
Intel Core i7-7740X @ 4.30GHz,12268,199,20.45,599.99
Intel Core i7-7800X @ 3.50GHz,14595,136,43.57,334.99
Intel Core i7-7820HK @ 2.90GHz,10009,287,NA,
Intel Core i7-7820HQ @ 2.90GHz,9312,347,24.64,378.0
Intel Core i7-7820X @ 3.60GHz,18544,67,21.77,851.8
Intel Core i7-7900X @ 3.30GHz,20153,44,NA,
Intel Core i7-7920HQ @ 3.10GHz,10039,283,NA,
Intel Core i7-7Y75 @ 1.30GHz,3767,1031,NA,
Intel Core i7-8086K @ 4.00GHz,16690,87,30.18,552.96
Intel Core i7-820QM @ 1.73GHz,3229,1171,23.24,139.0
Intel Core i7-840QM @ 1.87GHz,3405,1120,11.74,289.97
Intel Core i7-8500Y @ 1.50GHz,3287,1155,8.37,393.0
Intel Core i7-8550U @ 1.80GHz,8316,426,NA,
Intel Core i7-8559U @ 2.70GHz,12206,201,NA,
Intel Core i7-8565U @ 1.80GHz,9279,351,NA,
Intel Core i7-860 @ 2.80GHz,5004,791,56.87,87.99
Intel Core i7-860S @ 2.53GHz,4711,839,11.16,422.01
Intel Core i7-8650U @ 1.90GHz,8839,391,NA,
Intel Core i7-870 @ 2.93GHz,5337,735,56.18,95.0
Intel Core i7-8700 @ 3.20GHz,15130,125,39.39,384.12
Intel Core i7-8700B @ 3.20GHz,14444,140,47.67,303.0
Intel Core i7-8700K @ 3.70GHz,15967,108,44.36,359.99
Intel Core i7-8700T @ 2.40GHz,12658,189,28.19,449.0
Intel Core i7-8705G @ 3.10GHz,10017,285,NA,
Intel Core i7-8706G @ 3.10GHz,10512,250,NA,
Intel Core i7-8709G @ 3.10GHz,9536,322,NA,
Intel Core i7-870S @ 2.67GHz,4969,796,NA,
Intel Core i7-8750H @ 2.20GHz,12466,194,31.56,395.0
Intel Core i7-875K @ 2.93GHz,5430,716,11.20,485.01
Intel Core i7-880 @ 3.07GHz,5525,702,9.48,583.0
Intel Core i7-8809G @ 3.10GHz,11023,230,NA,
Intel Core i7-8850H @ 2.60GHz,13160,175,33.32,395.0
Intel Core i7-920 @ 2.67GHz,4922,808,28.29,174.0
Intel Core i7-920XM @ 2.00GHz,3732,1042,1.11,3375.0
Intel Core i7-930 @ 2.80GHz,5139,757,39.54,129.99
Intel Core i7-940 @ 2.93GHz,5350,730,18.01,297.0
Intel Core i7-940XM @ 2.13GHz,3938,995,NA,
Intel Core i7-950 @ 3.07GHz,5550,697,16.82,329.99
Intel Core i7-960 @ 3.20GHz,5811,666,58.12,99.99
Intel Core i7-965 @ 3.20GHz,5856,661,16.31,359.0
Intel Core i7-970 @ 3.20GHz,8373,422,55.83,149.98
Intel Core i7-9700K @ 3.60GHz,17251,80,42.08,409.99
Intel Core i7-975 @ 3.33GHz,6127,633,9.34,656.01
Intel Core i7-980 @ 3.33GHz,8661,407,12.37,699.99
Intel Core i7-9800X @ 3.80GHz,19852,51,31.51,629.99
Intel Core i7-980X @ 3.33GHz,8758,397,21.95,399.0
Intel Core i7-985 @ 3.47GHz,6641,584,NA,
Intel Core i7-990X @ 3.47GHz,9075,365,25.93,349.99
Intel Core i7-995X @ 3.60GHz,9791,303,NA,
Intel Core i9-7900X @ 3.30GHz,21869,30,21.58,1013.38
Intel Core i9-7920X @ 2.90GHz,23278,21,25.87,899.99
Intel Core i9-7940X @ 3.10GHz,25376,14,22.46,1129.99
Intel Core i9-7960X @ 2.80GHz,25575,12,15.13,1690.0
Intel Core i9-7980XE @ 2.60GHz,27891,6,13.82,2018.1
Intel Core i9-8950HK @ 2.90GHz,14411,141,24.72,583.0
Intel Core i9-9820X @ 3.30GHz,22106,27,26.01,849.99
Intel Core i9-9900K @ 3.60GHz,20137,45,40.28,499.99
Intel Core i9-9900X @ 3.50GHz,22587,23,23.78,949.99
Intel Core i9-9920X @ 3.50GHz,25987,10,21.57,1204.99
Intel Core i9-9940X @ 3.30GHz,27963,5,19.99,1399.0
Intel Core i9-9980XE @ 3.00GHz,29301,1,14.66,1999.0
Intel Core M-5Y10 @ 0.80GHz,2702,1349,NA,
Intel Core M-5Y10a @ 0.80GHz,2387,1460,NA,
Intel Core M-5Y10c @ 0.80GHz,2815,1309,10.02,281.0
Intel Core M-5Y31 @ 0.90GHz,2774,1325,NA,
Intel Core M-5Y51 @ 1.10GHz,2477,1428,NA,
Intel Core M-5Y70 @ 1.10GHz,3016,1239,NA,
Intel Core M-5Y71 @ 1.20GHz,2985,1252,10.62,281.0
Intel Core m3-6Y30 @ 0.90GHz,3051,1230,10.86,281.0
Intel Core m3-7Y30 @ 1.00GHz,3562,1084,NA,
Intel Core m3-7Y32 @ 1.10GHz,3052,1229,NA,
Intel Core m3-8100Y @ 1.10GHz,3461,1110,12.32,281.0
Intel Core m5-6Y54 @ 1.10GHz,3370,1134,NA,
Intel Core m5-6Y57 @ 1.10GHz,3252,1161,NA,
Intel Core m7-6Y75 @ 1.20GHz,3476,1105,NA,
Intel Core Solo T1300 @ 1.66GHz,393,2526,NA,
Intel Core Solo T1350 @ 1.86GHz,396,2519,NA,
Intel Core Solo T1400 @ 1.83GHz,470,2436,NA,
Intel Core Solo U1300 @ 1.06GHz,271,2680,NA,
Intel Core Solo U1400 @ 1.20GHz,278,2673,NA,
Intel Core Solo U1500 @ 1.33GHz,330,2594,NA,
Intel Core2 Duo E4300 @ 1.80GHz,1052,2106,6.66,157.95
Intel Core2 Duo E4400 @ 2.00GHz,1156,2048,7.32,157.95
Intel Core2 Duo E4500 @ 2.20GHz,1271,1984,211.84,6.0
Intel Core2 Duo E4600 @ 2.40GHz,1385,1916,8.77,157.95
Intel Core2 Duo E4700 @ 2.60GHz,1483,1876,54.96,26.99
Intel Core2 Duo E6300 @ 1.86GHz,1109,2069,11.93,93.0
Intel Core2 Duo E6320 @ 1.86GHz,1184,2031,7.50,157.95
Intel Core2 Duo E6400 @ 2.13GHz,1288,1970,64.59,19.95
Intel Core2 Duo E6420 @ 2.13GHz,1362,1927,8.62,157.95
Intel Core2 Duo E6540 @ 2.33GHz,1458,1884,NA,
Intel Core2 Duo E6550 @ 2.33GHz,1498,1869,100.22,14.95
Intel Core2 Duo E6600 @ 2.40GHz,1553,1842,9.84,157.95
Intel Core2 Duo E6700 @ 2.66GHz,1693,1770,14.60,115.99
Intel Core2 Duo E6750 @ 2.66GHz,1715,1753,132.51,12.95
Intel Core2 Duo E6850 @ 3.00GHz,1947,1639,32.53,59.88
Intel Core2 Duo E7200 @ 2.53GHz,1632,1803,33.31,49.0
Intel Core2 Duo E7300 @ 2.66GHz,1727,1744,43.31,39.88
Intel Core2 Duo E7400 @ 2.80GHz,1773,1721,11.23,157.95
Intel Core2 Duo E7500 @ 2.93GHz,1874,1677,25.00,75.0
Intel Core2 Duo E7600 @ 3.06GHz,1971,1628,16.43,119.95
Intel Core2 Duo E8135 @ 2.40GHz,1520,1856,NA,
Intel Core2 Duo E8135 @ 2.66GHz,1746,1733,NA,
Intel Core2 Duo E8200 @ 2.66GHz,1887,1674,11.95,157.95
Intel Core2 Duo E8235 @ 2.80GHz,1965,1631,NA,
Intel Core2 Duo E8290 @ 2.83GHz,2353,1473,NA,
Intel Core2 Duo E8300 @ 2.83GHz,1994,1618,8.86,225.0
Intel Core2 Duo E8335 @ 2.66GHz,1846,1692,NA,
Intel Core2 Duo E8335 @ 2.93GHz,2128,1564,NA,
Intel Core2 Duo E8400 @ 3.00GHz,2149,1553,240.18,8.95
Intel Core2 Duo E8435 @ 3.06GHz,2127,1565,NA,
Intel Core2 Duo E8500 @ 3.16GHz,2282,1501,10.14,225.0
Intel Core2 Duo E8600 @ 3.33GHz,2408,1451,10.70,225.0
Intel Core2 Duo E8700 @ 3.50GHz,2212,1530,NA,
Intel Core2 Duo L7100 @ 1.20GHz,760,2270,NA,
Intel Core2 Duo L7200 @ 1.33GHz,684,2309,NA,
Intel Core2 Duo L7300 @ 1.40GHz,825,2243,NA,
Intel Core2 Duo L7400 @ 1.50GHz,846,2231,NA,
Intel Core2 Duo L7500 @ 1.60GHz,964,2164,NA,
Intel Core2 Duo L7700 @ 1.80GHz,973,2155,NA,
Intel Core2 Duo L7800 @ 2.00GHz,1116,2063,NA,
Intel Core2 Duo L9300 @ 1.60GHz,1067,2098,NA,
Intel Core2 Duo L9600 @ 2.13GHz,1330,1945,NA,
Intel Core2 Duo P7350 @ 2.00GHz,1291,1967,64.62,19.99
Intel Core2 Duo P7370 @ 2.00GHz,1298,1961,NA,
Intel Core2 Duo P7450 @ 2.13GHz,1415,1902,35.41,39.99
Intel Core2 Duo P7500 @ 1.60GHz,945,2179,NA,
Intel Core2 Duo P7550 @ 2.26GHz,1517,1860,6.60,229.99
Intel Core2 Duo P7570 @ 2.26GHz,1437,1891,NA,
Intel Core2 Duo P7700 @ 1.80GHz,1021,2124,NA,
Intel Core2 Duo P8400 @ 2.26GHz,1455,1885,4.90,297.01
Intel Core2 Duo P8600 @ 2.40GHz,1536,1847,31.23,49.18
Intel Core2 Duo P8700 @ 2.53GHz,1624,1808,42.75,37.99
Intel Core2 Duo P8800 @ 2.66GHz,1741,1737,30.56,56.99
Intel Core2 Duo P9300 @ 2.26GHz,1564,1838,NA,
Intel Core2 Duo P9500 @ 2.53GHz,1752,1731,1.75,998.99
Intel Core2 Duo P9600 @ 2.53GHz,1738,1740,17.56,99.0
Intel Core2 Duo P9600 @ 2.66GHz,1873,1679,NA,
Intel Core2 Duo P9700 @ 2.80GHz,2012,1611,NA,
Intel Core2 Duo Q6867 @ 3.00GHz,589,2351,NA,
Intel Core2 Duo SL9400 @ 1.86GHz,1269,1986,5.02,253.0
Intel Core2 Duo SP9400 @ 2.40GHz,1679,1776,5.92,284.0
Intel Core2 Duo SU9400 @ 1.40GHz,932,2186,NA,
Intel Core2 Duo T5200 @ 1.60GHz,831,2238,NA,
Intel Core2 Duo T5250 @ 1.50GHz,836,2237,NA,
Intel Core2 Duo T5270 @ 1.40GHz,813,2249,NA,
Intel Core2 Duo T5300 @ 1.73GHz,935,2185,NA,
Intel Core2 Duo T5450 @ 1.66GHz,912,2202,NA,
Intel Core2 Duo T5470 @ 1.60GHz,909,2205,NA,
Intel Core2 Duo T5500 @ 1.66GHz,927,2192,NA,
Intel Core2 Duo T5550 @ 1.83GHz,1046,2109,NA,
Intel Core2 Duo T5600 @ 1.83GHz,1028,2118,NA,
Intel Core2 Duo T5670 @ 1.80GHz,994,2145,NA,
Intel Core2 Duo T5750 @ 2.00GHz,1092,2084,109.36,9.99
Intel Core2 Duo T5800 @ 2.00GHz,1109,2070,NA,
Intel Core2 Duo T5850 @ 2.16GHz,1195,2024,75.16,15.9
Intel Core2 Duo T5870 @ 2.00GHz,1147,2054,NA,
